data_time,name,addr,lng,lat,wkb_geometry,district,phone
2024-02-06 18:31:59+08:00,金生藥局,臺北市中山區長安東路2段167之1號,121.5406803,25.04842621,POINT (121.5406803 25.04842621),中山區,0287729808、27312302
2024-02-06 18:31:59+08:00,興康源藥局,臺北市中山區中山北路1段140巷8號,121.5214016,25.05143389,POINT (121.5214016 25.05143389),中山區,25311248
2024-02-06 18:31:59+08:00,富宥康藥局,臺北市中山區北安路608巷5弄22號,121.5496274,25.08262868,POINT (121.5496274 25.08262868),中山區,225324769
2024-02-06 18:31:59+08:00,淮濟藥師藥局,臺北市中山區北安路570號(實際營業地址:1樓及地下1樓),121.548559,25.080761,POINT (121.548559 25.080761),中山區,85098636
2024-02-06 18:31:59+08:00,逸帆藥局,臺北市中山區錦州街189號,121.5312441,25.0604171,POINT (121.5312441 25.0604171),中山區,978783152
2024-02-06 18:31:59+08:00,正傑健保藥局,臺北市中山區長安東路二段181號,121.5425691,25.04838455,POINT (121.5425691 25.04838455),中山區,27310181、0958056616
2024-02-06 18:31:59+08:00,中山藥局,臺北市中山區林森北路128號,121.5250397,25.05124953,POINT (121.5250397 25.05124953),中山區,25236979、0937661282
2024-02-06 18:31:59+08:00,保德明水藥局,臺北市中山區北安路608巷4弄1號,121.5492907,25.08191229,POINT (121.5492907 25.08191229),中山區,85097769
2024-02-06 18:31:59+08:00,廣福中西藥局,臺北市中山區錦州街406號,121.5416596,25.06011408,POINT (121.5416596 25.06011408),中山區,25189489
2024-02-06 18:31:59+08:00,大直健康藥局,臺北市中山區北安路591號,121.5486435,25.08194407,POINT (121.5486435 25.08194407),中山區,225323310
2024-02-06 18:31:59+08:00,娸淇藥局,臺北市中山區伊通街95號,121.5348935,25.05305456,POINT (121.5348935 25.05305456),中山區,25082762
2024-02-06 18:31:59+08:00,OK藥師藥局,臺北市中山區興安街95號,121.5434646,25.05615461,POINT (121.5434646 25.05615461),中山區,25170068
2024-02-06 18:31:59+08:00,昶青林森藥局,臺北市中山區林森北路119巷52號,121.526852,25.05018155,POINT (121.526852 25.05018155),中山區,225639939
2024-02-06 18:31:59+08:00,麗恩藥局,臺北市中山區林森北路575之5號,121.5257983,25.06529877,POINT (121.5257983 25.06529877),中山區,225981982
2024-02-06 18:31:59+08:00,建誠中西藥局,臺北市中山區龍江路385之1號,121.5410461,25.06510644,POINT (121.5410461 25.06510644),中山區,225158608
2024-02-06 18:31:59+08:00,誠意中西藥局,臺北市中山區林森北路613號,121.5258246,25.06647284,POINT (121.5258246 25.06647284),中山區,225950951
2024-02-06 18:31:59+08:00,長安藥局,臺北市中山區長安東路2段171之2號(1樓),121.521914,25.049564,POINT (121.521914 25.049564),中山區,227772740
2024-02-06 18:31:59+08:00,仁一藥局,臺北市中山區林森北路520號,121.5255056,25.06232638,POINT (121.5255056 25.06232638),中山區,225711742
2024-02-06 18:31:59+08:00,大直小太陽藥局,臺北市中山區北安路607-1號,121.5487621,25.08240974,POINT (121.5487621 25.08240974),中山區,85093208
2024-02-06 18:31:59+08:00,美康正康藥局,臺北市中山區北安路616之1號、618號2樓之1,121.5490633,25.0823902,POINT (121.5490633 25.0823902),中山區,25323077
2024-02-06 18:31:59+08:00,大直永安藥局,臺北市中山區北安路567之2號,121.5481721,25.08072835,POINT (121.5481721 25.08072835),中山區,0225332125、0932959455
2024-02-06 18:31:59+08:00,元宏藥局,臺北市中山區北安路458巷41弄49號,121.5464584,25.07940104,POINT (121.5464584 25.07940104),中山區,225339728
2024-02-06 18:31:59+08:00,聖晨藥局,臺北市中山區農安街140號,121.5321651,25.06471241,POINT (121.5321651 25.06471241),中山區,-
2024-02-06 18:31:59+08:00,錦州春天生活藥局,臺北市中山區錦州街213號、213號2樓,121.532133,25.0604103,POINT (121.532133 25.0604103),中山區,0225213586
2024-02-06 18:31:59+08:00,佳頤中西藥局,臺北市中山區長春路147之1號,121.5323456,25.05495168,POINT (121.5323456 25.05495168),中山區,225641479
2024-02-06 18:31:59+08:00,康銓藥局,臺北市中山區農安街174號,121.5346414,25.06456845,POINT (121.5346414 25.06456845),中山區,25039393;0987968454
2024-02-06 18:31:59+08:00,禾全藥局,臺北市中山區龍江路332號,121.5408713,25.06532285,POINT (121.5408713 25.06532285),中山區,225165721
2024-02-06 18:31:59+08:00,十二願藥局,臺北市中山區林森北路309號,121.5255679,25.05588048,POINT (121.5255679 25.05588048),中山區,0925137125
2024-02-06 18:31:59+08:00,禾康藥局,臺北市中山區植福路296號(實際營業地址:1層),121.561177,25.0812457,POINT (121.561177 25.0812457),中山區,-
2024-02-06 18:31:59+08:00,大樹龍江藥局,臺北市中山區龍江路242號,121.5406119,25.05888538,POINT (121.5406119 25.05888538),中山區,225035666
2024-02-06 18:31:59+08:00,安悅藥局,臺北市中山區吉林路189號,121.5303558,25.05970358,POINT (121.5303558 25.05970358),中山區,25419879
2024-02-06 18:31:59+08:00,東東藥局,臺北市中山區長春路257之2號1樓,121.5407881,25.05476923,POINT (121.5407881 25.05476923),中山區,225031730
2024-02-06 18:31:59+08:00,誠果中西藥局,臺北市中山區吉林路101號1樓,121.5302839,25.05618779,POINT (121.5302839 25.05618779),中山區,225238563
2024-02-06 18:31:59+08:00,吉仁藥局,臺北市松山區延吉街44號1樓,121.5535737,25.0455101,POINT (121.5535737 25.0455101),松山區,225776115
2024-02-06 18:31:59+08:00,專品南京藥局,臺北市松山區南京東路4段73號1樓,121.5531673,25.05184566,POINT (121.5531673 25.05184566),松山區,25147685
2024-02-06 18:31:59+08:00,欣生藥局,臺北市松山區民生東路5段138巷1號(1樓),121.5617442,25.05857,POINT (121.5617442 25.05857),松山區,227567611
2024-02-06 18:31:59+08:00,延吉春天藥局,臺北市松山區延吉街32號1樓,121.5535037,25.04607546,POINT (121.5535037 25.04607546),松山區,225775277
2024-02-06 18:31:59+08:00,新東藥局,臺北市松山區民生東路5段191號(1樓),121.565634,25.0592949,POINT (121.565634 25.0592949),松山區,27656336
2024-02-06 18:31:59+08:00,萬芯中西藥局,臺北市松山區八德路3段163號(1樓),121.5553382,25.0481861,POINT (121.5553382 25.0481861),松山區,225770519
2024-02-06 18:31:59+08:00,領悅藥局,臺北市松山區民生東路4段117之1號(1樓),121.553279,25.058252,POINT (121.553279 25.058252),松山區,0225679951
2024-02-06 18:31:59+08:00,興宸藥局,臺北市松山區富錦街512號1樓,121.5645186,25.06091416,POINT (121.5645186 25.06091416),松山區,0227658970
2024-02-06 18:31:59+08:00,榮星藥局,臺北市松山區南京東路四段１３３巷５弄１號,121.5552348,25.05213652,POINT (121.5552348 25.05213652),松山區,0227124696
2024-02-06 18:31:59+08:00,東北藥局,臺北市松山區新東街３巷２號,121.5659226,25.05754042,POINT (121.5659226 25.05754042),松山區,0227612625
2024-02-06 18:31:59+08:00,新光藥局,臺北市松山區八德路三段99巷4號,121.5535281,25.04871727,POINT (121.5535281 25.04871727),松山區,0225775672
2024-02-06 18:31:59+08:00,健全藥局,臺北市松山區民權東路三段１０３巷２０號,121.5449109,25.06326943,POINT (121.5449109 25.06326943),松山區,0227128293
2024-02-06 18:31:59+08:00,李得安藥局,臺北市松山區民生東路五段３６巷８弄１１號一樓,121.5598565,25.05733299,POINT (121.5598565 25.05733299),松山區,0287871655
2024-02-06 18:31:59+08:00,瑞昌大藥局,臺北市松山區民權東路三段103巷10號,121.5449185,25.06298433,POINT (121.5449185 25.06298433),松山區,0227120030
2024-02-06 18:31:59+08:00,德川中西藥局,臺北市松山區八德路4段96號,121.5606599,25.0483598,POINT (121.5606599 25.0483598),松山區,27683399
2024-02-06 18:31:59+08:00,德安藥局,臺北市松山區八德路3段195號2樓,121.55619,25.04816251,POINT (121.55619 25.04816251),松山區,225782670
2024-02-06 18:31:59+08:00,禾宜藥局,臺北市松山區八德路3段12巷51弄16號1樓,121.5511815,25.04608639,POINT (121.5511815 25.04608639),松山區,225780236
2024-02-06 18:31:59+08:00,安世藥局,臺北市松山區南京東路四段１３３巷５弄９號,121.5555618,25.05213981,POINT (121.5555618 25.05213981),松山區,0227133405
2024-02-06 18:31:59+08:00,明一藥局,臺北市松山區南京東路五段５９巷２８弄２５號１樓,121.5581679,25.05270413,POINT (121.5581679 25.05270413),松山區,0227691654
2024-02-06 18:31:59+08:00,傑安藥局,臺北市松山區八德路二段４３７巷７弄８號１樓,121.547337,25.04913916,POINT (121.547337 25.04913916),松山區,27524155
2024-02-06 18:31:59+08:00,仁弘藥局,臺北市松山區民生東路三段１１３巷２５弄６號１樓,121.5465855,25.05948486,POINT (121.5465855 25.05948486),松山區,0227136764
2024-02-06 18:31:59+08:00,益華藥局,臺北市松山區民生東路五段１３８巷６號,121.5615464,25.05827432,POINT (121.5615464 25.05827432),松山區,0227624898
2024-02-06 18:31:59+08:00,德靈藥局,臺北市松山區富錦街５４８號,121.5666733,25.06177521,POINT (121.5666733 25.06177521),松山區,0227646998
2024-02-06 18:31:59+08:00,合生藥局,臺北市松山區南京東路五段１２３巷４５號１樓,121.5607477,25.05363801,POINT (121.5607477 25.05363801),松山區,27602932
2024-02-06 18:31:59+08:00,中崙五代全民藥局,臺北市松山區延吉街７之２號１樓,121.5534991,25.04742353,POINT (121.5534991 25.04742353),松山區,25700079
2024-02-06 18:31:59+08:00,上允藥局,臺北市松山區民生東路五段78號,121.5590485,25.05836364,POINT (121.5590485 25.05836364),松山區,0227696905
2024-02-06 18:31:59+08:00,建東大藥局,臺北市松山區三民路９７號一樓,121.5633976,25.05723452,POINT (121.5633976 25.05723452),松山區,0227676237
2024-02-06 18:31:59+08:00,延壽藥局,臺北市松山區延壽街３２７號,121.5603628,25.05678588,POINT (121.5603628 25.05678588),松山區,0227685159
2024-02-06 18:31:59+08:00,萬泰藥局,臺北市松山區敦化北路222巷38號,121.5471033,25.05994298,POINT (121.5471033 25.05994298),松山區,27135891
2024-02-06 18:31:59+08:00,博荃藥局,臺北市松山區敦化北路4巷51號,121.5447425,25.05006338,POINT (121.5447425 25.05006338),松山區,27316736
2024-02-06 18:31:59+08:00,家音藥局,臺北市松山區民生東路五段73號,121.5584887,25.05870895,POINT (121.5584887 25.05870895),松山區,237652080
2024-02-06 18:31:59+08:00,中美藥局,臺北市松山區富錦街531號,121.5654809,25.06128454,POINT (121.5654809 25.06128454),松山區,27627468
2024-02-06 18:31:59+08:00,惠登藥局,臺北市松山區民生東路3段130巷34號,121.546113,25.05619819,POINT (121.546113 25.05619819),松山區,225472432
2024-02-06 18:31:59+08:00,松田藥局,臺北市松山區延吉街9-6號,121.55355,25.04700689,POINT (121.55355 25.04700689),松山區,25798005、0975577809
2024-02-06 18:31:59+08:00,予志藥局,臺北市松山區富錦街521號,121.5649443,25.06118636,POINT (121.5649443 25.06118636),松山區,227623522
2024-02-06 18:31:59+08:00,婕登藥局,臺北市松山區八德路4段699號,121.5766443,25.05020698,POINT (121.5766443 25.05020698),松山區,27482893
2024-02-06 18:31:59+08:00,晨安藥局,臺北市松山區八德路三段155巷20弄2號,121.5553264,25.0491374,POINT (121.5553264 25.0491374),松山區,25798460、0936818874
2024-02-06 18:31:59+08:00,銘德藥局,臺北市松山區八德路2段366巷28號,121.545925,25.04724223,POINT (121.545925 25.04724223),松山區,27511833
2024-02-06 18:31:59+08:00,立康大藥局,臺北市松山區八德路四段2之1號,121.5581109,25.04811673,POINT (121.5581109 25.04811673),松山區,27471749
2024-02-06 18:31:59+08:00,躍獅松和藥局,臺北市松山區八德路四段666之1號,121.5760924,25.04979019,POINT (121.5760924 25.04979019),松山區,27492569
2024-02-06 18:31:59+08:00,京東藥局,臺北市松山區南京東路五段272號,121.5669451,25.05113968,POINT (121.5669451 25.05113968),松山區,27679503
2024-02-06 18:31:59+08:00,晨新藥局,臺北市松山區八德路四段91巷1之1號,121.5607609,25.04894395,POINT (121.5607609 25.04894395),松山區,-
2024-02-06 18:31:59+08:00,躍獅京華藥局,臺北市松山區南京東路五段71號,121.5595616,25.05171475,POINT (121.5595616 25.05171475),松山區,227666508
2024-02-06 18:31:59+08:00,綠之家藥局,臺北市松山區延壽街428號,121.5562168,25.05619701,POINT (121.5562168 25.05619701),松山區,-
2024-02-06 18:31:59+08:00,康采藥局,臺北市松山區南京東路五段291巷17之2號,121.5662534,25.0523635,POINT (121.5662534 25.0523635),松山區,222578649
2024-02-06 18:31:59+08:00,唯康藥局,臺北市松山區八德路3段211號,121.5566366,25.04819629,POINT (121.5566366 25.04819629),松山區,25775000
2024-02-06 18:31:59+08:00,台北長庚維康藥局,臺北市松山區敦化北路199巷2弄5號1樓,121.5500336,25.05563366,POINT (121.5500336 25.05563366),松山區,27199386
2024-02-06 18:31:59+08:00,芝欣藥局,臺北市松山區八德路3段148號,121.5548153,25.0479919,POINT (121.5548153 25.0479919),松山區,25706677
2024-02-06 18:31:59+08:00,立赫敦北藥局,臺北市松山區敦化北路222巷20號,121.547743,25.05944652,POINT (121.547743 25.05944652),松山區,227199277
2024-02-06 18:31:59+08:00,健康活力藥師藥局,臺北市松山區民生東路五段219號,121.5669297,25.05931013,POINT (121.5669297 25.05931013),松山區,227455556
2024-02-06 18:31:59+08:00,啄木鳥藥局,臺北市松山區八德路四段209號(一、二層)、211號(一、二層),121.5639568,25.04893714,POINT (121.5639568 25.04893714),松山區,27422413
2024-02-06 18:31:59+08:00,玖田藥局,臺北市松山區八德路四段655號,121.5755287,25.05017841,POINT (121.5755287 25.05017841),松山區,227666578
2024-02-06 18:31:59+08:00,澄馨藥局,臺北市松山區三民路37號,121.5635238,25.05580069,POINT (121.5635238 25.05580069),松山區,27589614
2024-02-06 18:31:59+08:00,一安正昇藥局,臺北市松山區南京東路五段309號,121.5666661,25.05155363,POINT (121.5666661 25.05155363),松山區,227680993
2024-02-06 18:31:59+08:00,杏一延吉藥局,臺北市松山區八德路3段74巷45弄1號1樓,121.5527172,25.04624327,POINT (121.5527172 25.04624327),松山區,25798450
2024-02-06 18:31:59+08:00,新德大藥局,臺北市松山區饒河街204號,121.5770352,25.05074271,POINT (121.5770352 25.05074271),松山區,27474473
2024-02-06 18:31:59+08:00,光點延新藥局,臺北市松山區延壽街101號,121.5659705,25.05716171,POINT (121.5659705 25.05716171),松山區,27667795
2024-02-06 18:31:59+08:00,杏一台北長庚藥局,臺北市松山區敦化北路199巷2弄3號,121.5500378,25.05568488,POINT (121.5500378 25.05568488),松山區,225149463
2024-02-06 18:31:59+08:00,立赫民生藥局,臺北市松山區民生東路四段72號,121.5524163,25.0578685,POINT (121.5524163 25.0578685),松山區,27139200
2024-02-06 18:31:59+08:00,安禾大藥局,臺北市松山區撫遠街382號,121.5656249,25.06442948,POINT (121.5656249 25.06442948),松山區,227602952
2024-02-06 18:31:59+08:00,巧心藥局,臺北市松山區八德路3段12巷57弄39之3號1樓,121.5521399,25.04567413,POINT (121.5521399 25.04567413),松山區,25703728
2024-02-06 18:31:59+08:00,慶昌藥局,臺北市松山區延吉街29號1樓,121.5537055,25.04594889,POINT (121.5537055 25.04594889),松山區,25770820
2024-02-06 18:31:59+08:00,順儷中崙藥局,臺北市松山區八德路3段74巷48號1樓,121.5524496,25.04684933,POINT (121.5524496 25.04684933),松山區,25796900
2024-02-06 18:31:59+08:00,家育藥局,臺北市松山區民生東路5段216號1樓,121.5650468,25.0588484,POINT (121.5650468 25.0588484),松山區,227678639
2024-02-06 18:31:59+08:00,佑翔藥局,臺北市松山區民生東路5段95號1樓,121.5596903,25.05880508,POINT (121.5596903 25.05880508),松山區,287875070
2024-02-06 18:31:59+08:00,民生盛康藥局,臺北市松山區民生東路5段204號1樓,121.5647695,25.0582584,POINT (121.5647695 25.0582584),松山區,227460758
2024-02-06 18:31:59+08:00,杏一台北台安藥局,臺北市松山區八德路2段399號1樓,121.5465282,25.04832767,POINT (121.5465282 25.04832767),松山區,87728295
2024-02-06 18:31:59+08:00,全欣藥局,臺北市松山區復興北路73號2樓,121.5442384,25.05105069,POINT (121.5442384 25.05105069),松山區,87729066
2024-02-06 18:31:59+08:00,富景藥局,臺北市松山區三民路145號1樓,121.5630972,25.06078504,POINT (121.5630972 25.06078504),松山區,27455666
2024-02-06 18:31:59+08:00,駿俏藥局,臺北市松山區八德路2段397號1樓,121.5464705,25.04832788,POINT (121.5464705 25.04832788),松山區,287728085
2024-02-06 18:31:59+08:00,佑全松山南京東藥局,臺北市松山區南京東路5段291巷7號1樓,121.5662465,25.05200522,POINT (121.5662465 25.05200522),松山區,227687807
2024-02-06 18:31:59+08:00,豐澤藥局,臺北市松山區南京東路3段269巷6之9號(1樓),121.5575876,25.0517827,POINT (121.5575876 25.0517827),松山區,227169636
2024-02-06 18:31:59+08:00,南京春天藥局,臺北市松山區南京東路4段139號(1樓),121.555351,25.0518433,POINT (121.555351 25.0518433),松山區,27186155
2024-02-06 18:31:59+08:00,美仁藥局,臺北市松山區健康路5之1號1樓,121.5524947,25.0525084,POINT (121.5524947 25.0525084),松山區,227166112
2024-02-06 18:31:59+08:00,躍獅敦北藥局,臺北市松山區民生東路4段80巷5號(1樓),121.5531171,25.0571208,POINT (121.5531171 25.0571208),松山區,227155691
2024-02-06 18:31:59+08:00,誠康中西藥局,臺北市松山區南京東路5段59巷31弄43號1樓,121.5607228,25.05345802,POINT (121.5607228 25.05345802),松山區,227619679
2024-02-06 18:31:59+08:00,大樹松山藥局,臺北市松山區民生東路5段107號1樓,121.5601395,25.05877584,POINT (121.5601395 25.05877584),松山區,27562226
2024-02-06 18:31:59+08:00,康是美建華藥局,臺北市松山區南京東路5段1號1樓,121.557434,25.0517706,POINT (121.557434 25.0517706),松山區,27607595
2024-02-06 18:31:59+08:00,康麗藥局,臺北市松山區南京東路3段303巷20號(1樓),121.546856,25.0537765,POINT (121.546856 25.0537765),松山區,227174117
2024-02-06 18:31:59+08:00,達昌健康藥局,臺北市松山區健康路100號(1樓),121.5549068,25.0533509,POINT (121.5549068 25.0533509),松山區,227125220
2024-02-06 18:31:59+08:00,立健美中西藥局,臺北市松山區民權東路3段106巷1號1樓,121.5449855,25.06176721,POINT (121.5449855 25.06176721),松山區,25473929
2024-02-06 18:31:59+08:00,宏恩藥局,臺北市大安區大安路一段一八一號一樓,121.5461126,25.03618795,POINT (121.5461126 25.03618795),大安區,0227000956
2024-02-06 18:31:59+08:00,靜園藥局,臺北市大安區和平東路2段118巷57之1號,121.5429214,25.02254142,POINT (121.5429214 25.02254142),大安區,0227336390
2024-02-06 18:31:59+08:00,延吉大藥局,臺北市大安區延吉街一五三號一樓,121.5547915,25.04065739,POINT (121.5547915 25.04065739),大安區,0227819227
2024-02-06 18:31:59+08:00,北陸藥局,臺北市大安區和平東路三段二七八號一樓,121.5558664,25.02099834,POINT (121.5558664 25.02099834),大安區,0227323594
2024-02-06 18:31:59+08:00,杏友藥局,臺北市大安區復興南路二段一五一巷二五號,121.5435516,25.027216,POINT (121.5435516 25.027216),大安區,0227079451
2024-02-06 18:31:59+08:00,燕福藥局,臺北市大安區羅斯福路三段283巷14弄14號之3,121.5326827,25.0182474,POINT (121.5326827 25.0182474),大安區,0223627307
2024-02-06 18:31:59+08:00,龍護大藥局,臺北市大安區大安路一段二二四巷七號一樓,121.5462229,25.0366162,POINT (121.5462229 25.0366162),大安區,0223250686
2024-02-06 18:31:59+08:00,寶德藥局,臺北市大安區樂利路一０五號一樓,121.5523893,25.02512378,POINT (121.5523893 25.02512378),大安區,0227364240
2024-02-06 18:31:59+08:00,泰佑藥局,臺北市大安區安和路二段七二號一樓,121.5517332,25.03010716,POINT (121.5517332 25.03010716),大安區,0227056841
2024-02-06 18:31:59+08:00,杏安堂藥局,臺北市大安區忠孝東路四段七七巷三０號一樓,121.5530879,25.042535,POINT (121.5530879 25.042535),大安區,0227517636
2024-02-06 18:31:59+08:00,四維藥局,臺北市大安區復興南路二段一五一巷四三號一樓,121.5435516,25.027216,POINT (121.5435516 25.027216),大安區,0227094222
2024-02-06 18:31:59+08:00,羅斯福藥局,臺北市大安區羅斯福路3段283巷9弄3號,121.5312952,25.01903094,POINT (121.5312952 25.01903094),大安區,0223699606、0223634302
2024-02-06 18:31:59+08:00,赫慶藥局,臺北市大安區瑞安街二０八巷一一弄五號一樓,121.5416416,25.0288893,POINT (121.5416416 25.0288893),大安區,0227063497
2024-02-06 18:31:59+08:00,大興藥局,臺北市大安區通化街三九巷五０弄一五號一樓,121.5544114,25.0292561,POINT (121.5544114 25.0292561),大安區,0227053369
2024-02-06 18:31:59+08:00,永誠藥局,臺北市大安區忠孝東路4段216巷25之1號,121.5530635,25.0399669,POINT (121.5530635 25.0399669),大安區,0227520273
2024-02-06 18:31:59+08:00,正昌藥局,臺北市大安區通化街三八巷九號一樓,121.5544114,25.0292561,POINT (121.5544114 25.0292561),大安區,0227540070
2024-02-06 18:31:59+08:00,建如藥局,臺北市大安區和平東路三段２２８巷１１號１樓,121.5543423,25.02174207,POINT (121.5543423 25.02174207),大安區,0227331456
2024-02-06 18:31:59+08:00,生百藥局,臺北市大安區臨江街１２４號,121.5538779,25.03023526,POINT (121.5538779 25.03023526),大安區,0227371011
2024-02-06 18:31:59+08:00,台安藥局,臺北市大安區和平東路二段三五三號一樓,121.546163,25.02486892,POINT (121.546163 25.02486892),大安區,27549099
2024-02-06 18:31:59+08:00,生光藥局,臺北市大安區忠孝東路三段二四八巷二號,121.5465448,25.0443684,POINT (121.5465448 25.0443684),大安區,27780862
2024-02-06 18:31:59+08:00,千福藥局,臺北市大安區忠孝東路四段四十五號地下二樓,121.5539181,25.0414821,POINT (121.5539181 25.0414821),大安區,27403767
2024-02-06 18:31:59+08:00,永康藥局,臺北市大安區麗水街6之2號,121.5289946,25.03289118,POINT (121.5289946 25.03289118),大安區,23279362
2024-02-06 18:31:59+08:00,祥瑞中西大藥局,臺北市大安區復興南路1段107巷49號,121.5460607,25.0436955,POINT (121.5460607 25.0436955),大安區,27752551
2024-02-06 18:31:59+08:00,世中欣藥局,臺北市大安區永康街2巷8號,121.5294068,25.03315405,POINT (121.5294068 25.03315405),大安區,23938947
2024-02-06 18:31:59+08:00,加豐藥局,臺北市大安區忠孝東路三段216巷3弄1號1樓,121.540265,25.04125473,POINT (121.540265 25.04125473),大安區,27219678
2024-02-06 18:31:59+08:00,崇光藥局,臺北市大安區忠孝東路3段305號7樓之3,121.5435422,25.0418867,POINT (121.5435422 25.0418867),大安區,27217958
2024-02-06 18:31:59+08:00,大愛健康藥局,臺北市大安區敦化南路2段63巷65號,121.5519842,25.0310315,POINT (121.5519842 25.0310315),大安區,27092156
2024-02-06 18:31:59+08:00,千瑞藥局,臺北市大安區忠孝東路三段300號B3,121.5430571,25.04121175,POINT (121.5430571 25.04121175),大安區,77450558
2024-02-06 18:31:59+08:00,麗樺藥師藥局,臺北市大安區麗水街3號,121.5290384,25.03224576,POINT (121.5290384 25.03224576),大安區,23952628
2024-02-06 18:31:59+08:00,安和藥局,臺北市大安區安和路一段102巷3 號,121.5519413,25.03433167,POINT (121.5519413 25.03433167),大安區,27092349
2024-02-06 18:31:59+08:00,佑安藥局,臺北市大安區延吉街233巷9號,121.5561296,25.03708261,POINT (121.5561296 25.03708261),大安區,27069339
2024-02-06 18:31:59+08:00,弘昇藥局,臺北市大安區復興南路一段107巷32號,121.5457872,25.04349353,POINT (121.5457872 25.04349353),大安區,27110061
2024-02-06 18:31:59+08:00,長虹藥局,臺北市大安區忠孝東路4段216巷63號,121.5530583,25.0382044,POINT (121.5530583 25.0382044),大安區,27210232、0227210232、27214652
2024-02-06 18:31:59+08:00,惠盈藥局,臺北市大安區辛亥路二段171巷31號,121.5411931,25.02297057,POINT (121.5411931 25.02297057),大安區,87321366
2024-02-06 18:31:59+08:00,聯合仁愛藥局,臺北市大安區大安路1段157巷3號,121.5463195,25.03730778,POINT (121.5463195 25.03730778),大安區,27039269
2024-02-06 18:31:59+08:00,一心藥局,臺北市大安區和平東路3段238號,121.5548764,25.02190607,POINT (121.5548764 25.02190607),大安區,27321818
2024-02-06 18:31:59+08:00,信安健康藥局,臺北市大安區仁愛路4段122巷58號,121.5501167,25.0339228,POINT (121.5501167 25.0339228),大安區,27084858
2024-02-06 18:31:59+08:00,新富川藥局,臺北市大安區大安路1段51巷4號,121.5463924,25.04302908,POINT (121.5463924 25.04302908),大安區,27114758
2024-02-06 18:31:59+08:00,聖英藥局,臺北市大安區仁愛路4段266巷15弄18號,121.5539971,25.03654169,POINT (121.5539971 25.03654169),大安區,227055851
2024-02-06 18:31:59+08:00,元氣生活健保藥局,臺北市大安區新生南路1段161巷6號,121.5338278,25.03455197,POINT (121.5338278 25.03455197),大安區,27060580
2024-02-06 18:31:59+08:00,康乃馨藥局,臺北市大安區建國南路1段327號,121.5382105,25.03480596,POINT (121.5382105 25.03480596),大安區,23257097
2024-02-06 18:31:59+08:00,世康藥局,臺北市大安區延吉街246號,121.5556048,25.03549166,POINT (121.5556048 25.03549166),大安區,27015758
2024-02-06 18:31:59+08:00,惠良藥局,臺北市大安區和平東路3段93之1號,121.5507273,25.02461534,POINT (121.5507273 25.02461534),大安區,0911661943、0227387872
2024-02-06 18:31:59+08:00,愛維康生活藥局,臺北市大安區四維路170巷21號,121.5470335,25.02831743,POINT (121.5470335 25.02831743),大安區,27059791
2024-02-06 18:31:59+08:00,古亭健康人生藥局,臺北市大安區羅斯福路二段83號,121.5236912,25.02572337,POINT (121.5236912 25.02572337),大安區,23660895
2024-02-06 18:31:59+08:00,杏一瑞安藥局,臺北市大安區瑞安街208巷11弄1號,121.5406467,25.02866098,POINT (121.5406467 25.02866098),大安區,27096710
2024-02-06 18:31:59+08:00,好安心藥局,臺北市大安區和平東路二段98之2號,121.5415029,25.0249319,POINT (121.5415029 25.0249319),大安區,-
2024-02-06 18:31:59+08:00,中山樂方藥局,臺北市大安區仁愛路四段112巷12號,121.5495794,25.03642174,POINT (121.5495794 25.03642174),大安區,227050622
2024-02-06 18:31:59+08:00,誠心藥局,臺北市大安區忠孝東路3段199之1號,121.5389314,25.04187632,POINT (121.5389314 25.04187632),大安區,0989250983
2024-02-06 18:31:59+08:00,安居藥局,臺北市大安區安居街19號,121.5549354,25.02085624,POINT (121.5549354 25.02085624),大安區,223773537
2024-02-06 18:31:59+08:00,躍獅新生藥局,臺北市大安區和平東路二段20號,121.536221,25.02566385,POINT (121.536221 25.02566385),大安區,223623367
2024-02-06 18:31:59+08:00,博大藥局,臺北市大安區安和路2段65號,121.5525685,25.03062665,POINT (121.5525685 25.03062665),大安區,27027858
2024-02-06 18:31:59+08:00,博昱仁愛藥局,臺北市大安區仁愛路4段65號,121.5468686,25.03819422,POINT (121.5468686 25.03819422),大安區,287739258
2024-02-06 18:31:59+08:00,忠孝康承健保藥局,臺北市大安區復興南路1段107巷4號,121.5443991,25.04356503,POINT (121.5443991 25.04356503),大安區,87733378
2024-02-06 18:31:59+08:00,微笑藥師藥局,臺北市大安區信義路3段31巷4號,121.5344583,25.03400663,POINT (121.5344583 25.03400663),大安區,27009655
2024-02-06 18:31:59+08:00,明星大藥局,臺北市大安區光復南路430之1號,121.5573747,25.03618432,POINT (121.5573747 25.03618432),大安區,27023747
2024-02-06 18:31:59+08:00,博昱師大藥局,臺北市大安區羅斯福路3段189號,121.5280688,25.02109005,POINT (121.5280688 25.02109005),大安區,223696966
2024-02-06 18:31:59+08:00,國泰維康藥局,臺北市大安區仁愛路4段266巷15弄20號,121.5541003,25.03654016,POINT (121.5541003 25.03654016),大安區,27542185
2024-02-06 18:31:59+08:00,奇威藥局,臺北市大安區雲和街93號,121.5311519,25.02338582,POINT (121.5311519 25.02338582),大安區,23651110
2024-02-06 18:31:59+08:00,百岳藥局,臺北市大安區和平東路二段311巷11號,121.5452195,25.02511373,POINT (121.5452195 25.02511373),大安區,27551037、0922150236
